datetime,open,high,low,close,volume,stock
2022-06-21 12:30:00,253.03,253.69991,252.86501,253.595,430133,MSFT
2022-06-21 12:30:00,136.00999,136.12,135.71001,135.935,1682139,AAPL
2022-06-21 12:45:00,135.92999,136.11,135.77,136.07001,1121294,AAPL
2022-06-21 12:45:00,253.60001,253.74001,253.28,253.72,307355,MSFT
2022-06-21 13:00:00,136.075,136.17999,135.74001,136.14,1272071,AAPL
2022-06-21 13:00:00,253.71989,254.17,253.52,254.03,1079238,MSFT
2022-06-21 13:15:00,136.14,136.14999,135.87,135.89,1008475,AAPL
2022-06-21 13:15:00,254.02,254.02991,253.37,253.37,331725,MSFT
2022-06-21 13:30:00,135.89,136.1169,135.64,135.7999,1227473,AAPL
2022-06-21 13:30:00,253.37,253.5759,252.96001,253.24001,500540,MSFT
2022-06-21 13:45:00,135.8201,135.89999,135.71001,135.82001,1082148,AAPL
2022-06-21 13:45:00,253.17,253.44,253.03999,253.24989,369925,MSFT
2022-06-21 14:00:00,135.83,135.83,135.535,135.55,1211644,AAPL
2022-06-21 14:00:00,253.25,253.25,252.6599,252.6599,390061,MSFT
2022-06-21 14:15:00,135.55499,135.89571,135.53999,135.88,1558661,AAPL
2022-06-21 14:15:00,252.675,253.3,252.64999,253.14,460177,MSFT
2022-06-21 14:30:00,135.89,135.96001,135.47,135.72,2003268,AAPL
2022-06-21 14:30:00,253.13499,253.42,252.8,253.34,599850,MSFT
2022-06-21 14:45:00,135.71001,136.23,135.61,136.19501,1598402,AAPL
2022-06-21 14:45:00,253.32001,254.02,253.16,253.98,494221,MSFT
2022-06-21 15:00:00,136.2,136.31,136.06,136.175,2118656,AAPL
2022-06-21 15:00:00,253.99001,254.48,253.92999,254.32001,625328,MSFT
2022-06-21 15:15:00,136.175,136.23,135.88,136.09,2131115,AAPL
2022-06-21 15:15:00,254.33,254.41,253.8,253.98,641309,MSFT
2022-06-21 15:30:00,136.09,136.17999,135.86,136.08749,2255141,AAPL
2022-06-21 15:30:00,253.99001,254.24001,253.81,254.16,830119,MSFT
2022-06-21 15:45:00,136.10001,136.25,135.58501,135.82001,4392494,AAPL
2022-06-21 15:45:00,254.17,254.49001,253.14999,253.66,1514757,MSFT
2022-06-22 09:30:00,134.78999,135.02,133.925,134.565,7328847,AAPL
2022-06-22 09:30:00,251.89,251.97,250.37,251.28999,2518473,MSFT
2022-06-22 09:45:00,134.75,135.89,134.5,135.67,4631674,AAPL
2022-06-22 09:45:00,252.0,254.36,251.71001,254.0,1594380,MSFT
2022-06-22 10:00:00,135.67999,136.50011,135.25,136.47,3163812,AAPL
2022-06-22 10:00:00,254.02,254.87,253.34,254.78,730428,MSFT
2022-06-22 10:15:00,136.48,137.50999,136.23,137.27,3963082,AAPL
2022-06-22 10:15:00,254.78,256.78,254.56931,256.215,1161383,MSFT
2022-06-22 10:30:00,137.27831,137.71001,137.00999,137.12,3188618,AAPL
2022-06-22 10:30:00,256.29001,257.155,256.07999,256.53,872391,MSFT
2022-06-22 10:45:00,137.11,137.14999,136.63,136.8075,2717976,AAPL
2022-06-22 10:45:00,256.51001,257.17001,255.75,257.04999,796835,MSFT
2022-06-22 11:00:00,136.82001,136.92,136.21001,136.2766,2404744,AAPL
2022-06-22 11:00:00,257.06,257.12,255.85001,256.42001,1239221,MSFT
2022-06-22 11:15:00,136.27,136.74001,136.25999,136.4772,2168151,AAPL
2022-06-22 11:15:00,256.39999,257.0,256.29001,256.29001,694916,MSFT
2022-06-22 11:30:00,136.47501,136.9843,136.07001,136.11169,2015611,AAPL
2022-06-22 11:30:00,256.29999,257.07001,255.49001,255.61,643327,MSFT
2022-06-22 11:45:00,136.10429,136.19,135.3,135.48,2348377,AAPL
2022-06-22 11:45:00,255.59,255.7,254.03751,254.08501,704704,MSFT
2022-06-22 12:00:00,135.47,135.89999,135.14,135.44,2025555,AAPL
2022-06-22 12:00:00,254.08501,254.67999,253.42,253.82001,757764,MSFT
2022-06-22 12:15:00,135.44,135.89999,135.38,135.63,1402122,AAPL
2022-06-22 12:15:00,253.78999,254.48,253.61,254.17999,446167,MSFT
2022-06-22 12:30:00,135.63,136.04041,135.62,135.83009,2364756,AAPL
2022-06-22 12:30:00,254.17999,254.64,254.00999,254.5499,393083,MSFT
2022-06-22 12:45:00,135.84,136.10001,135.52,136.03,1157137,AAPL
2022-06-22 12:45:00,254.53,254.99001,254.07001,254.89,322928,MSFT
2022-06-22 13:00:00,136.03999,136.10001,135.6593,136.02499,1304744,AAPL
2022-06-22 13:00:00,254.89999,255.0,254.35001,254.82001,306711,MSFT
2022-06-22 13:15:00,136.02499,136.45689,135.96001,136.37,1386390,AAPL
2022-06-22 13:15:00,254.82001,255.57001,254.74001,255.27789,400958,MSFT
2022-06-22 13:30:00,136.37,136.395,136.08,136.36,1139141,AAPL
2022-06-22 13:30:00,255.28,255.5,255.00999,255.45,309486,MSFT
2022-06-22 13:45:00,136.36501,136.39,135.91,136.0601,2393162,AAPL
2022-06-22 13:45:00,255.4377,255.55,254.86,255.08,380895,MSFT
2022-06-22 14:00:00,136.07001,136.75,136.03,136.75,1647885,AAPL
2022-06-22 14:00:00,255.09,256.29501,255.03,256.17001,438916,MSFT
2022-06-22 14:15:00,136.75,136.97,136.455,136.49001,1821853,AAPL
2022-06-22 14:15:00,256.17999,256.48001,255.22,255.3,505865,MSFT
2022-06-22 14:30:00,136.5,136.6806,136.2684,136.44,1954017,AAPL
2022-06-22 14:30:00,255.31,255.63,255.21001,255.47,378650,MSFT
2022-06-22 14:45:00,136.42999,136.57001,136.17,136.455,1275805,AAPL
2022-06-22 14:45:00,255.47,255.77,255.03,255.58,352579,MSFT
2022-06-22 15:00:00,136.46001,136.64,136.06,136.38,1595613,AAPL
2022-06-22 15:00:00,255.61,256.0401,255.10001,255.44,480843,MSFT
2022-06-22 15:15:00,136.375,136.45,135.72,135.8764,1759265,AAPL
2022-06-22 15:15:00,255.425,255.56,254.09,254.265,592106,MSFT
2022-06-22 15:30:00,135.88,135.95,135.19,135.325,2254564,AAPL
2022-06-22 15:30:00,254.25999,254.42,252.763,253.38,965997,MSFT
2022-06-22 15:45:00,135.33,135.92,134.98,135.31,4412741,AAPL
2022-06-22 15:45:00,253.32001,254.255,252.61,253.0,1795903,MSFT
2022-06-23 09:30:00,136.82001,137.45,135.91,136.129,7349056,AAPL
2022-06-23 09:30:00,255.41,255.74001,253.63,254.53999,2206984,MSFT
2022-06-23 09:45:00,136.14,136.78999,135.63,136.62,5373354,AAPL
2022-06-23 09:45:00,254.55,256.32999,254.13,256.25531,1664609,MSFT
2022-06-23 10:00:00,136.62,137.3,136.4202,136.69,3591941,AAPL
2022-06-23 10:00:00,256.26999,256.76999,254.74001,255.3253,927111,MSFT
2022-06-23 10:15:00,136.69971,137.3,136.53,136.64999,2621831,AAPL
2022-06-23 10:15:00,255.19,256.76999,255.12,256.0939,630538,MSFT
2022-06-23 10:30:00,136.66,137.6899,136.5,137.524,3486352,AAPL
2022-06-23 10:30:00,256.10999,258.04501,256.10999,257.608,1022886,MSFT
2022-06-23 10:45:00,137.53999,137.77,137.27,137.67999,2523625,AAPL
2022-06-23 10:45:00,257.57001,258.48999,257.17001,258.3876,811751,MSFT
2022-06-23 11:00:00,137.67,138.24001,137.41,138.12,2665849,AAPL
2022-06-23 11:00:00,258.42001,258.42001,257.10101,258.14001,739207,MSFT
2022-06-23 11:15:00,138.11501,138.25999,137.705,137.8,2359148,AAPL
2022-06-23 11:15:00,258.11301,258.11499,257.13,257.48999,484013,MSFT
2022-06-23 11:30:00,137.82001,137.97,136.9201,137.2612,2276480,AAPL
2022-06-23 11:30:00,257.54999,257.73001,256.48999,256.95291,579664,MSFT
2022-06-23 11:45:00,137.25,137.515,137.045,137.0901,34496044,AAPL
2022-06-23 11:45:00,256.94339,257.14001,256.37,256.44,9853952,MSFT
2022-06-23 12:00:00,137.095,137.12,136.42999,136.80499,1927842,AAPL
2022-06-23 12:00:00,256.45999,256.5,255.3302,255.73,809189,MSFT
2022-06-23 12:15:00,136.8,137.10001,136.67999,136.78999,1780371,AAPL
2022-06-23 12:15:00,255.73,256.5799,255.50999,256.31,528787,MSFT
2022-06-23 12:30:00,136.78,136.9099,136.23,136.285,1434649,AAPL
2022-06-23 12:30:00,256.31,256.54001,254.98,255.175,626049,MSFT
2022-06-23 12:45:00,136.28,136.59,136.12,136.41499,1441995,AAPL
2022-06-23 12:45:00,255.12,255.56,254.89,255.37,505867,MSFT
2022-06-23 13:00:00,136.41,136.64,136.03999,136.45,1512885,AAPL
2022-06-23 13:00:00,255.38,256.42001,254.89,256.13,534130,MSFT
2022-06-23 13:15:00,136.4556,136.7,136.25,136.42999,1399193,AAPL
2022-06-23 13:15:00,256.14001,256.54999,255.83,256.14001,400837,MSFT
2022-06-23 13:30:00,136.42999,136.7988,136.27,136.41,1267743,AAPL
2022-06-23 13:30:00,256.14999,256.67999,255.8,256.04999,346475,MSFT
2022-06-23 13:45:00,136.42,137.03,136.35989,137.0041,1559115,AAPL
2022-06-23 13:45:00,256.04001,257.04001,255.86,257.02011,471908,MSFT
2022-06-23 14:00:00,137.005,137.19,136.91,137.015,1549636,AAPL
2022-06-23 14:00:00,257.03,257.45999,256.84,257.20999,902057,MSFT
2022-06-23 14:15:00,137.02,137.39,136.89,137.2999,1574686,AAPL
2022-06-23 14:15:00,257.23001,257.76999,256.94009,257.59,563630,MSFT
2022-06-23 14:30:00,137.28999,137.72501,137.25999,137.565,2108774,AAPL
2022-06-23 14:30:00,257.59,258.35681,257.55499,257.88,834443,MSFT
2022-06-23 14:45:00,137.56,137.69,137.36,137.63,1699571,AAPL
2022-06-23 14:45:00,257.89001,258.06,257.655,257.95001,531017,MSFT
2022-06-23 15:00:00,137.63,137.88,137.39,137.8546,1990424,AAPL
2022-06-23 15:00:00,257.92999,258.4617,257.70001,258.34,758634,MSFT
2022-06-23 15:15:00,137.8401,138.045,137.5201,137.89999,1933009,AAPL
2022-06-23 15:15:00,258.32999,258.35999,257.57999,258.0,682563,MSFT
2022-06-23 15:30:00,137.905,138.47,137.89999,138.14999,3994369,AAPL
2022-06-23 15:30:00,257.98999,258.89001,257.95001,258.51001,924008,MSFT
2022-06-23 15:45:00,138.14999,138.59,138.02499,138.25,4665698,AAPL
2022-06-23 15:45:00,258.51501,259.37,258.5,258.92001,1769988,MSFT
2022-06-24 09:30:00,139.89,141.00999,139.86,140.89,0,AAPL
2022-06-24 09:30:00,261.76001,266.42999,261.76001,266.04999,0,MSFT
2022-06-24 09:45:00,140.89,140.91,139.96001,139.99001,0,AAPL
2022-06-24 09:45:00,265.89999,266.23999,264.10001,264.17999,0,MSFT
2022-06-24 10:00:00,140.38,141.47,140.38,140.96001,0,AAPL
2022-06-24 10:00:00,264.84,266.73999,264.75,265.64999,0,MSFT
2022-06-24 10:15:00,141.0,141.2,140.67999,140.87,0,AAPL
2022-06-24 10:15:00,265.70001,266.45999,265.48001,265.69,0,MSFT
2022-06-24 10:30:00,140.92,140.98,140.27,140.3,0,AAPL
2022-06-24 10:30:00,265.73001,265.85001,264.12,264.35001,0,MSFT
2022-06-24 10:45:00,140.28,140.57001,140.24001,140.31,0,AAPL
2022-06-24 10:45:00,264.29999,265.06,264.09,264.91,0,MSFT
2022-06-24 11:00:00,140.3,140.49001,140.17,140.17999,0,AAPL
2022-06-24 11:00:00,264.89001,265.63,264.62,264.69,0,MSFT
2022-06-24 11:15:00,264.56,264.56,263.73999,264.23999,0,MSFT
2022-06-24 11:15:00,140.11,140.28,139.78,140.27,0,AAPL
2022-06-24 11:30:00,140.28999,140.28999,139.97,139.99001,0,AAPL
2022-06-24 11:30:00,264.26001,264.26001,263.64001,263.82999,0,MSFT
2022-06-24 11:45:00,263.79999,264.34,263.45999,264.32999,0,MSFT
2022-06-24 11:45:00,139.97,140.27,139.87,140.24001,0,AAPL
2022-06-24 12:00:00,140.23,140.39,140.13,140.16,0,AAPL
2022-06-24 12:00:00,264.32999,264.69,264.22,264.35001,0,MSFT
2022-06-24 12:15:00,140.14999,140.31,140.03,140.10001,0,AAPL
2022-06-24 12:15:00,264.34,264.44,263.98001,264.06,0,MSFT
2022-06-24 12:30:00,140.12,140.17,139.85001,140.05,0,AAPL
2022-06-24 12:30:00,264.03,264.14001,263.45001,263.79999,0,MSFT
2022-06-24 12:45:00,263.70001,264.29001,263.42999,264.23001,0,MSFT
2022-06-24 12:45:00,140.06,140.16,139.91,140.12,0,AAPL
2022-06-24 13:00:00,140.12,140.27,140.02,140.08,0,AAPL
2022-06-24 13:00:00,264.26001,264.42999,264.07999,264.39999,0,MSFT
2022-06-24 13:15:00,140.09,140.09,139.89999,140.00999,0,AAPL
2022-06-24 13:15:00,264.42001,264.42001,263.89001,264.10001,0,MSFT
2022-06-24 13:30:00,139.94,140.13,139.89999,140.06,0,AAPL
2022-06-24 13:30:00,263.98001,264.17001,263.73999,264.04999,0,MSFT
2022-06-24 13:45:00,140.03999,140.06,139.82001,139.92,0,AAPL
2022-06-24 13:45:00,264.03,264.07999,263.64999,263.89001,0,MSFT
2022-06-24 14:00:00,139.94,140.09,139.87,140.06,0,AAPL
2022-06-24 14:00:00,263.95001,264.23001,263.69,264.12,0,MSFT
2022-06-24 14:15:00,140.07001,140.24001,139.99001,140.17,0,AAPL
2022-06-24 14:15:00,264.12,264.56,264.12,264.45999,0,MSFT
2022-06-24 14:30:00,264.47,264.82001,264.45001,264.70001,31793,MSFT
2022-06-24 14:30:00,140.16,140.37,140.12,140.2,97266,AAPL
2022-06-24 14:45:00,140.22,140.47,140.21001,140.46001,0,AAPL
2022-06-24 14:45:00,264.69,265.10999,264.69,265.06,0,MSFT
2022-06-24 15:00:00,140.46001,140.46001,140.03999,140.19,0,AAPL
2022-06-24 15:00:00,265.07999,265.07999,264.67999,264.92001,0,MSFT
2022-06-24 15:15:00,264.92001,265.34,264.88,265.29001,0,MSFT
2022-06-24 15:15:00,140.2,140.48,140.19,140.31,0,AAPL
2022-06-24 15:30:00,265.29999,265.63,265.07001,265.60001,0,MSFT
2022-06-24 15:30:00,140.32001,140.59,140.19,140.58,0,AAPL
2022-06-24 15:45:00,265.53,267.79999,265.35001,267.70001,0,MSFT
2022-06-24 15:45:00,140.55,141.78999,140.44,141.66,0,AAPL
2022-06-27 09:30:00,142.69501,143.49001,141.75,141.7616,8252147,AAPL
2022-06-27 09:30:00,268.20499,268.29999,265.04001,265.12,2321414,MSFT
2022-06-27 09:45:00,264.875,266.1929,264.85001,265.54001,981774,MSFT
2022-06-27 09:45:00,141.75,142.17999,141.2908,141.89,5219583,AAPL
2022-06-27 10:00:00,265.56,266.86139,265.39001,265.70999,817570,MSFT
2022-06-27 10:00:00,141.91,142.6337,141.87,142.09,3175005,AAPL
2022-06-27 10:15:00,265.67999,266.17999,265.19501,265.42999,594379,MSFT
2022-06-27 10:15:00,142.09,142.34,141.69,141.96001,3162968,AAPL
2022-06-27 10:30:00,141.96001,142.55,141.888,142.34579,1890191,AAPL
2022-06-27 10:30:00,265.37,266.35999,265.29001,266.23999,507983,MSFT
2022-06-27 10:45:00,266.23001,267.19,265.76001,267.04999,647053,MSFT
2022-06-27 10:45:00,142.34,142.95,142.14,142.84,2321626,AAPL
2022-06-27 11:00:00,267.07001,267.17999,265.13,265.39349,597773,MSFT
2022-06-27 11:00:00,142.83749,142.9285,142.22501,142.36,1913574,AAPL
2022-06-27 11:15:00,142.362,142.96001,142.24001,142.875,1485805,AAPL
2022-06-27 11:15:00,265.38,266.26001,265.20001,266.12,522142,MSFT
2022-06-27 11:30:00,142.8799,142.89999,142.45,142.85001,1371760,AAPL
2022-06-27 11:30:00,266.17999,266.20999,265.31,265.92999,460628,MSFT
2022-06-27 11:45:00,142.855,143.09,142.71001,143.035,1442581,AAPL
2022-06-27 11:45:00,265.94,266.23001,265.70001,265.98001,467596,MSFT
2022-06-27 12:00:00,265.98999,266.10501,265.29001,265.45001,525449,MSFT
2022-06-27 12:00:00,143.04739,143.07001,142.63,142.74001,1554680,AAPL
2022-06-27 12:15:00,265.42999,265.81,264.67999,264.76999,566429,MSFT
2022-06-27 12:15:00,142.75,142.85001,142.31,142.34,1504650,AAPL
2022-06-27 12:30:00,142.33,142.5,142.07001,142.5,1515158,AAPL
2022-06-27 12:30:00,264.76001,265.29001,264.64001,265.29001,512577,MSFT
2022-06-27 12:45:00,265.32001,265.715,265.14999,265.56,337839,MSFT
2022-06-27 12:45:00,142.50999,142.605,142.35001,142.5499,1212490,AAPL
2022-06-27 13:00:00,142.55,142.58,142.05,142.3868,1311165,AAPL
2022-06-27 13:00:00,265.56049,265.67999,264.79999,265.37,448493,MSFT
2022-06-27 13:15:00,142.38989,142.46001,142.125,142.16,1014947,AAPL
2022-06-27 13:15:00,265.37991,265.63501,265.04999,265.12,300237,MSFT
2022-06-27 13:30:00,142.16,142.19,141.8,141.85001,1200634,AAPL
2022-06-27 13:30:00,265.10001,265.25,264.63,264.70999,417230,MSFT
2022-06-27 13:45:00,264.70999,264.785,264.35999,264.56,378142,MSFT
2022-06-27 13:45:00,141.849,141.88,141.565,141.6754,1342271,AAPL
2022-06-27 14:00:00,264.54999,264.82001,264.29999,264.59,371942,MSFT
2022-06-27 14:00:00,141.67999,141.84,141.52,141.71001,1429911,AAPL
2022-06-27 14:15:00,264.59,265.10999,264.54001,264.87161,376545,MSFT
2022-06-27 14:15:00,141.73,141.92,141.5901,141.69,1257799,AAPL
2022-06-27 14:30:00,141.67,142.05499,141.61,141.7946,1353760,AAPL
2022-06-27 14:30:00,264.85001,265.4516,264.685,265.13,359449,MSFT
2022-06-27 14:45:00,265.13,265.31,264.72,264.73999,382309,MSFT
2022-06-27 14:45:00,141.795,141.94,141.5901,141.61,1101845,AAPL
2022-06-27 15:00:00,141.62,141.83,141.09,141.78,2209514,AAPL
2022-06-27 15:00:00,264.73999,264.76999,263.85501,264.73001,635111,MSFT
2022-06-27 15:15:00,141.78081,141.85001,141.58,141.6846,1639040,AAPL
2022-06-27 15:15:00,264.70999,264.91339,264.26999,264.54999,522335,MSFT
2022-06-27 15:30:00,264.48999,264.81,263.76001,264.78,719709,MSFT
2022-06-27 15:30:00,141.69,141.69,141.175,141.60451,2088433,AAPL
2022-06-27 15:45:00,141.60001,141.77,140.965,141.71001,4444098,AAPL
2022-06-27 15:45:00,264.77499,265.10861,263.28,264.92001,1955592,MSFT
2022-06-28 09:30:00,263.98001,266.91,263.57999,265.22,1972610,MSFT
2022-06-28 09:30:00,142.13,143.36,141.89,142.92,5843482,AAPL
2022-06-28 09:45:00,264.5,264.66,263.03,263.29999,1296348,MSFT
2022-06-28 09:45:00,142.75,143.14999,142.14999,142.39999,2926373,AAPL
2022-06-28 10:00:00,142.39999,142.55,141.45,141.77,2879550,AAPL
2022-06-28 10:00:00,263.31,263.57001,262.01001,262.57001,1020219,MSFT
2022-06-28 10:15:00,262.5,262.73141,261.86499,262.38,693153,MSFT
2022-06-28 10:15:00,141.75591,141.78,141.17999,141.41,2313377,AAPL
2022-06-28 10:30:00,262.35999,262.47,261.56,262.37451,839758,MSFT
2022-06-28 10:30:00,141.41499,141.41499,140.63,141.0197,2683248,AAPL
2022-06-28 10:45:00,141.01311,141.02,140.37,140.795,2357641,AAPL
2022-06-28 10:45:00,262.38,262.41,261.44,262.39499,593167,MSFT
2022-06-28 11:00:00,262.37,262.37,261.70999,262.0,500400,MSFT
2022-06-28 11:00:00,140.78999,141.03,140.60001,140.9312,1467953,AAPL
2022-06-28 11:15:00,261.98001,262.0,260.31,260.32001,704618,MSFT
2022-06-28 11:15:00,140.92999,140.98,139.75,139.7561,2133904,AAPL
2022-06-28 11:30:00,139.75999,139.965,139.19209,139.25,2174814,AAPL
2022-06-28 11:30:00,260.32999,260.85999,259.67999,259.84,632975,MSFT
2022-06-28 11:45:00,259.82999,260.03,258.98001,259.28,995324,MSFT
2022-06-28 11:45:00,139.255,139.3589,138.83501,139.0509,2245682,AAPL
2022-06-28 12:00:00,139.06,139.21001,138.81,138.97,2008963,AAPL
2022-06-28 12:00:00,259.28,259.42999,258.44312,258.64999,926727,MSFT
2022-06-28 12:15:00,258.60001,258.96591,258.13,258.73001,690977,MSFT
2022-06-28 12:15:00,138.97,139.25999,138.64999,139.21001,1903859,AAPL
2022-06-28 12:30:00,139.2,139.3999,138.8553,139.31,1422138,AAPL
2022-06-28 12:30:00,258.66,259.17001,258.23999,259.11719,554096,MSFT
2022-06-28 12:45:00,139.32001,139.42999,139.09,139.31,1601016,AAPL
2022-06-28 12:45:00,259.10999,259.29999,258.69,259.07999,423218,MSFT
2022-06-28 13:00:00,139.3022,139.30499,138.5,138.60001,1688400,AAPL
2022-06-28 13:00:00,259.0787,259.16,258.01001,258.39001,607337,MSFT
2022-06-28 13:15:00,258.38,259.14749,258.26001,259.03989,457161,MSFT
2022-06-28 13:15:00,138.60001,139.07001,138.55,139.0054,1189610,AAPL
2022-06-28 13:30:00,259.04001,259.07501,258.48001,258.89001,474507,MSFT
2022-06-28 13:30:00,139.00729,139.08,138.67999,138.8,980775,AAPL
2022-06-28 13:45:00,258.87,259.29999,258.79999,258.88501,450944,MSFT
2022-06-28 13:45:00,138.78,138.98,138.77789,138.8175,886682,AAPL
2022-06-28 14:00:00,138.82001,139.08,138.32001,138.37,1315176,AAPL
2022-06-28 14:00:00,258.89999,259.42001,258.0303,258.20551,585664,MSFT
2022-06-28 14:15:00,258.20999,258.23999,257.64001,257.69,516967,MSFT
2022-06-28 14:15:00,138.37,138.46001,138.12,138.2,1241137,AAPL
2022-06-28 14:30:00,257.67999,257.72601,256.89001,257.17001,626570,MSFT
2022-06-28 14:30:00,138.19,138.205,137.58,137.7726,1723175,AAPL
2022-06-28 14:45:00,137.77499,138.1304,137.72,138.00999,1510566,AAPL
2022-06-28 14:45:00,257.17001,257.76001,257.13,257.47,530998,MSFT
2022-06-28 15:00:00,138.0072,138.25,137.50999,137.67999,1878059,AAPL
2022-06-28 15:00:00,257.47501,257.64999,256.53,256.85001,678213,MSFT
2022-06-28 15:15:00,137.69,137.92999,137.53,137.75,2049721,AAPL
2022-06-28 15:15:00,256.85999,257.48999,256.59,257.10999,691540,MSFT
2022-06-28 15:30:00,137.75,137.91,137.56,137.67,2502553,AAPL
2022-06-28 15:30:00,257.09,257.577,256.66,256.85999,1046232,MSFT
2022-06-28 15:45:00,137.67999,137.85001,137.325,137.44,6153657,AAPL
2022-06-28 15:45:00,256.84,257.39001,256.32001,256.48001,2579204,MSFT
2022-06-29 09:30:00,137.44,138.10001,136.7,137.66,0,AAPL
2022-06-29 09:30:00,257.41,258.42001,255.75999,257.39001,0,MSFT
2022-06-29 09:45:00,137.62,139.59,137.42999,139.5,0,AAPL
2022-06-29 09:45:00,257.22,260.75,257.07001,260.75,0,MSFT
2022-06-29 10:00:00,139.53999,140.07001,139.10001,139.42,0,AAPL
2022-06-29 10:00:00,260.57999,261.85999,259.94,260.45001,0,MSFT
2022-06-29 10:15:00,139.38,139.95,138.78,139.7,0,AAPL
2022-06-29 10:15:00,260.48999,261.19,259.35999,260.63,0,MSFT
2022-06-29 10:30:00,139.71001,140.42,139.42999,140.38,0,AAPL
2022-06-29 10:30:00,260.67001,261.54001,259.81,261.39001,0,MSFT
2022-06-29 10:45:00,140.39999,140.66,140.08,140.09,0,AAPL
2022-06-29 10:45:00,261.39001,261.73999,260.89999,260.92001,0,MSFT
2022-06-29 11:00:00,140.07001,140.16,139.69,139.91,0,AAPL
2022-06-29 11:00:00,260.89001,261.12,260.23001,260.89999,0,MSFT
2022-06-29 11:15:00,260.92999,261.26999,260.19,261.09,0,MSFT
2022-06-29 11:15:00,139.92,140.12,139.46001,139.74001,0,AAPL
2022-06-29 11:30:00,261.04999,261.92999,260.78,260.82999,0,MSFT
2022-06-29 11:30:00,139.73,140.25999,139.55,139.8,0,AAPL
2022-06-29 11:45:00,260.85001,261.06,260.19,260.37,0,MSFT
2022-06-29 11:45:00,139.81,140.06,139.69,139.99001,0,AAPL
2022-06-29 12:00:00,260.32001,260.53,259.26001,259.32999,0,MSFT
2022-06-29 12:00:00,139.99001,140.03,139.12,139.22,0,AAPL
2022-06-29 12:15:00,259.37,259.64001,258.64001,258.73999,0,MSFT
2022-06-29 12:15:00,139.25,139.39999,138.72,138.75,0,AAPL
2022-06-29 12:30:00,258.70999,259.82999,258.70999,259.60001,0,MSFT
2022-06-29 12:30:00,138.75999,139.38,138.75,139.31,0,AAPL
2022-06-29 12:45:00,259.57999,259.79001,259.20999,259.70001,0,MSFT
2022-06-29 12:45:00,139.28999,139.39999,138.96001,139.14999,0,AAPL
2022-06-29 13:00:00,259.70001,260.37,259.42999,259.42999,0,MSFT
2022-06-29 13:00:00,139.13,139.39,138.85001,138.85001,0,AAPL
2022-06-29 13:15:00,138.85001,139.14999,138.75999,139.11,0,AAPL
2022-06-29 13:15:00,259.39999,259.92001,259.17001,259.82999,0,MSFT
2022-06-29 13:30:00,139.08,139.44,138.94,139.41,0,AAPL
2022-06-29 13:30:00,259.79999,260.28,259.48999,260.26001,0,MSFT
2022-06-29 13:45:00,139.41,139.7,139.32001,139.63,0,AAPL
2022-06-29 13:45:00,260.37,260.5,260.01999,260.5,0,MSFT
2022-06-29 14:00:00,260.51999,261.35999,260.42999,261.25,0,MSFT
2022-06-29 14:00:00,139.60001,140.14999,139.59,139.91,0,AAPL
2022-06-29 14:15:00,139.94,140.03,139.74001,139.89999,0,AAPL
2022-06-29 14:15:00,261.32001,261.60001,261.10001,261.54999,0,MSFT
2022-06-29 14:30:00,139.88,139.89999,139.09,139.09,0,AAPL
2022-06-29 14:30:00,261.51001,261.57999,260.29001,260.29001,0,MSFT
2022-06-29 14:45:00,139.09,139.23,138.95,139.16,0,AAPL
2022-06-29 14:45:00,260.26999,260.32001,259.92001,259.98001,0,MSFT
2022-06-29 15:00:00,259.94,260.23999,259.60001,259.89999,0,MSFT
2022-06-29 15:00:00,139.14,139.52,139.0,139.39,0,AAPL
2022-06-29 15:15:00,139.37,140.0,139.28,139.99001,0,AAPL
2022-06-29 15:15:00,259.91,260.79001,259.81,260.76001,0,MSFT
2022-06-29 15:30:00,140.05,140.05,139.28,139.34,0,AAPL
2022-06-29 15:30:00,260.79999,260.79999,259.62,259.87,0,MSFT
2022-06-29 15:45:00,139.36,139.44,138.83,139.23,0,AAPL
2022-06-29 15:45:00,259.95999,260.60001,259.31,260.26001,0,MSFT
2022-06-30 09:30:00,137.22,137.53,135.72,135.72,0,AAPL
2022-06-30 09:30:00,257.20999,258.75,255.05,255.10001,0,MSFT
2022-06-30 09:45:00,135.8,136.03,134.95,134.95,0,AAPL
2022-06-30 09:45:00,255.12,256.10999,254.67,254.71001,0,MSFT
2022-06-30 10:00:00,134.91,134.98,133.8,134.84,0,AAPL
2022-06-30 10:00:00,254.71001,254.78,252.92,254.28,0,MSFT
2022-06-30 10:15:00,134.81,134.88,134.28999,134.47,0,AAPL
2022-06-30 10:15:00,254.22,254.38,253.31,254.28999,0,MSFT
2022-06-30 10:30:00,134.45,135.2,134.41,134.69,0,AAPL
2022-06-30 10:30:00,254.25999,255.78,254.22,255.31,0,MSFT
2022-06-30 10:45:00,134.67999,135.58,134.67999,135.49001,0,AAPL
2022-06-30 10:45:00,255.25999,256.91,255.25999,256.82999,0,MSFT
2022-06-30 11:00:00,135.49001,135.97,135.24001,135.77,0,AAPL
2022-06-30 11:00:00,256.76001,257.39001,256.20001,256.92001,0,MSFT
2022-06-30 11:15:00,135.73,137.06,135.73,136.67,0,AAPL
2022-06-30 11:15:00,256.85999,258.63,256.85999,257.91,0,MSFT
2022-06-30 11:30:00,136.64999,136.77,136.27,136.55,0,AAPL
2022-06-30 11:30:00,257.89001,258.09,257.03,257.32999,0,MSFT
